product1_DefaultCallProtocol;product1_ListenPort;product1_DefaultTransportProtocol;product1_Encryption;product1_SipZrtpAttribute;product1_AudioCodec;product1_VideoCodec;product1_Resolution;product1_SipMode;product1_H323Mode;product1_MTU;product1_DefaultCallRate;product1_MaxReceivedCallRate;product1_MaxTransmitedCallRate;product2_DefaultCallProtocol;product2_ListenPort;product2_DefaultTransportProtocol;product2_Encryption;product2_SipZrtpAttribute;product2_AudioCodec;product2_VideoCodec;product2_Resolution;product2_SipMode;product2_H323Mode;product2_MTU;product2_DefaultCallRate;product2_MaxReceivedCallRate;product2_MaxTransmitedCallRate
sip;off;tls;on;auto;silk-24000;vp8;360;off;off;940;4827;2200;1231;irc;off;auto;off;auto;speex-32000;vp8;480;on;on;525;2878;246;1330
irc;off;tls;on;auto;silk-24000;ulpfec;360;off;on;1052;4827;2912;1231;irc;off;tcp;off;auto;speex-32000;vp8;240;on;off;938;2695;113;4109
aim;off;tls;on;auto;silk-24000;vp8;240;on;on;659;4571;2480;1981;irc;off;auto;on;auto;g722-16000;vp8;240;on;off;938;2558;208;4109
sip;on;tls;on;auto;opus-48000;vp8;1080;off;off;1282;4827;3673;1231;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;525;2878;246;2298
sip;off;tls;on;auto;silk-24000;auto;240;off;on;1052;4827;3102;1231;irc;on;auto;on;auto;silk-24000;vp8;240;on;off;938;2695;113;3946
irc;off;tls;on;auto;silk-24000;vp8;480;off;on;957;4827;1834;1231;irc;on;auto;off;auto;g722-16000;vp8;720;on;off;1139;3867;84;1924
irc;off;tls;on;auto;silk-24000;rtx;240;off;on;767;4827;3102;1231;irc;on;auto;on;auto;silk-24000;vp8;480;on;off;525;2564;113;3946
h323;off;tls;on;auto;pcma-8000;h264;240;on;on;1049;4827;882;1231;irc;on;auto;on;auto;speex-32000;vp8;480;on;off;1394;2695;113;3946
iptel.org;on;tls;off;auto;pcma-8000;red;720;on;off;753;4827;4494;2324;icq;off;udp;off;true;silk-16000;rtx;1080;on;off;747;2965;246;3946
iptel.org;off;tls;on;auto;silk-24000;vp8;480;off;on;1052;4827;3102;1231;irc;off;auto;besteffort;auto;telephone-event-80000;vp8;240;on;off;537;2564;246;4109
h323;off;tls;on;auto;silk-24000;vp8;360;off;on;1052;4827;3102;1231;irc;off;auto;on;auto;pcma-8000;vp8;240;on;off;769;4364;246;4109
aim;off;tls;on;auto;silk-24000;vp8;240;on;on;659;4571;2480;1981;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;1114;4166;269;3946
sip;off;tls;on;auto;silk-24000;auto;480;on;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-16000;vp8;240;on;off;930;4589;204;3946
iptel.org;off;tls;on;false;silk-24000;auto;360;off;on;1021;4827;3111;1231;irc;on;auto;on;auto;speex-32000;vp8;480;on;off;525;3847;246;3946
sip;on;tls;on;auto;pcma-8000;h264;240;on;on;1052;4827;3102;1231;irc;off;auto;on;auto;g722-16000;vp8;480;on;off;525;2982;113;4109
iptel.org;on;tls;off;auto;silk-12000;red;720;off;on;957;4827;3111;3773;irc;off;auto;off;auto;silk-12000;rtx;1080;on;off;1395;3997;369;4109
sip;off;tls;on;auto;silk-24000;auto;240;on;on;1052;4827;3102;1231;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;525;3847;246;3946
irc;off;tls;on;auto;silk-24000;red;720;off;off;1049;4827;4494;2932;h323;off;udp;off;true;telephone-event-80000;rtx;1080;on;on;1139;3570;84;2448
irc;off;tls;on;true;silk-24000;vp8;360;off;on;879;4827;1601;1231;irc;off;auto;off;auto;g722-16000;auto;1080;on;off;938;2558;208;4109
iptel.org;off;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;2914;1231;icq;on;auto;on;auto;pcmu-8000;vp8;360;on;off;525;2564;246;3946
aim;off;tls;on;auto;opus-48000;vp8;240;off;on;957;4827;1601;1231;irc;on;auto;on;auto;pcmu-8000;vp8;240;on;off;549;2558;208;4109
aim;off;tls;on;auto;silk-24000;vp8;240;off;on;1052;4827;2478;1231;irc;off;auto;besteffort;auto;telephone-event-80000;vp8;240;on;off;525;2564;113;3946
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;957;4827;3111;2422;irc;off;auto;off;auto;g722-16000;vp8;240;on;off;938;2695;113;3946
aim;off;tls;on;auto;silk-24000;vp8;360;off;on;1185;4827;3111;1231;irc;on;auto;off;auto;amr-wb-16000;vp8;480;on;off;525;2564;113;3946
h323;off;tls;on;auto;silk-24000;vp8;240;off;on;1185;4678;2616;823;irc;on;auto;on;auto;speex-32000;vp8;240;on;off;704;3724;208;4109
sip;on;tls;on;auto;opus-48000;vp8;480;off;on;1052;4575;1601;1231;irc;off;auto;on;auto;g722-16000;vp8;480;on;off;525;2564;113;3946
irc;off;tls;on;auto;silk-24000;auto;1080;off;on;957;4827;3111;1231;irc;on;auto;off;auto;silk-8000;vp8;480;on;off;502;2564;113;3946
sip;off;tls;on;auto;silk-24000;auto;480;on;on;957;4827;3111;1760;googletalk;off;auto;off;auto;speex-32000;vp8;240;on;off;930;2592;246;4082
sip;off;tls;on;auto;silk-24000;auto;480;off;on;1052;4575;1601;1801;irc;off;auto;off;auto;speex-16000;vp8;240;on;off;1029;3866;246;3946
irc;off;tls;on;auto;silk-24000;rtx;240;on;on;957;4827;1834;1231;irc;on;auto;besteffort;auto;amr-wb-16000;vp8;480;on;off;846;2558;113;3946
irc;off;tls;on;auto;silk-24000;red;240;on;on;1052;4827;1601;1801;irc;off;auto;off;auto;pcmu-8000;rtx;480;on;off;957;2558;295;4109
sip;off;tls;on;auto;silk-24000;vp8;240;on;on;507;4827;3102;1231;irc;on;auto;off;auto;speex-32000;vp8;720;on;off;1106;2695;113;3946
irc;off;tls;on;auto;silk-24000;auto;240;off;off;1052;4827;2576;1231;irc;off;auto;on;auto;pcmu-8000;rtx;480;on;off;930;2592;295;3946
irc;off;tls;on;auto;silk-24000;auto;720;off;on;957;4827;3111;1231;irc;off;auto;off;auto;silk-16000;ulpfec;480;on;off;604;2878;369;4109
irc;off;tls;on;auto;silk-24000;vp8;480;off;on;957;4827;3111;1231;irc;off;auto;on;auto;telephone-event-80000;vp8;480;on;off;1089;872;113;3946
sip;on;tls;on;auto;silk-24000;red;240;off;on;957;4827;2760;1231;irc;off;tls;on;auto;gsm-8000;vp8;480;on;off;537;2592;369;4109
aim;off;tls;on;auto;silk-24000;vp8;360;off;on;1185;4827;3111;1231;irc;off;auto;off;auto;amr-wb-16000;vp8;480;on;on;525;2564;113;3946
h323;off;tls;on;auto;silk-24000;vp8;240;off;on;1185;4827;3111;464;irc;on;auto;off;auto;amr-wb-16000;vp8;480;on;on;525;2564;246;4082
iptel.org;off;tls;off;auto;pcmu-8000;h264;240;on;on;1052;4827;3102;1231;irc;off;auto;off;auto;ilbc-8000;vp8;720;on;off;938;2695;113;3946
h323;off;tls;on;auto;silk-24000;auto;1080;off;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-32000;vp8;480;on;off;1114;2558;246;3946
irc;off;tls;on;auto;opus-48000;vp8;1080;off;on;957;4827;1601;1231;irc;off;auto;off;auto;pcmu-8000;vp8;480;on;off;938;2592;269;2457
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;1052;4827;3102;1231;h323;off;auto;on;auto;speex-32000;vp8;240;on;off;930;2592;295;3946
iptel.org;on;tls;off;auto;silk-12000;red;720;off;on;957;4827;3111;292;irc;off;auto;off;auto;speex-32000;rtx;1080;on;off;704;3724;208;4109
iptel.org;off;tls;on;auto;silk-24000;vp8;480;on;on;1052;4827;3102;1231;irc;off;auto;on;auto;g722-16000;vp8;480;on;off;938;2558;208;4109
iptel.org;on;tls;off;auto;pcmu-8000;h264;240;on;on;1052;4827;3102;1231;irc;off;auto;off;auto;ilbc-8000;rtx;720;on;off;938;2695;113;3946
irc;off;tls;on;auto;silk-24000;auto;480;off;on;1052;4575;1601;1801;irc;off;auto;off;auto;speex-16000;vp8;240;on;off;525;2982;113;4109
iptel.org;on;tls;off;auto;speex-32000;red;1080;off;on;957;4827;1601;1801;irc;off;auto;off;auto;speex-16000;vp8;1080;on;on;1139;3570;84;1924
iptel.org;off;tls;off;auto;silk-16000;red;480;off;on;1140;4827;3111;1231;irc;off;auto;off;auto;speex-32000;rtx;1080;on;off;1001;2564;113;3946
aim;off;tls;on;auto;silk-24000;vp8;720;off;on;718;4827;3102;1231;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;1114;2878;246;2298
aim;off;tls;on;auto;silk-24000;ulpfec;720;off;on;957;4827;3111;1231;irc;off;auto;off;auto;silk-12000;vp8;480;on;off;537;2558;208;4109
irc;off;tls;on;auto;silk-24000;rtx;240;off;on;767;4827;3102;1231;irc;on;auto;on;auto;g722-16000;rtx;1080;on;off;930;2592;295;3901
irc;off;tls;on;auto;silk-24000;red;240;on;on;1052;4827;1834;1231;h323;off;auto;on;auto;speex-32000;vp8;480;on;off;957;2558;295;4109
sip;off;tls;on;auto;silk-24000;rtx;240;off;on;534;4827;3102;1231;irc;off;auto;on;auto;silk-8000;vp8;480;on;off;938;2558;208;4109
sip;off;tls;on;auto;silk-24000;auto;240;off;on;1052;4575;1601;1231;irc;off;auto;on;auto;g722-16000;vp8;480;on;off;525;2564;113;3946
h323;off;tls;on;auto;silk-24000;vp8;240;off;on;1052;4827;2478;1231;h323;off;auto;off;auto;ilbc-8000;vp8;240;on;off;525;2564;113;3946
irc;off;tls;on;auto;silk-24000;red;240;on;on;1052;4827;1601;1801;irc;off;auto;off;auto;pcmu-8000;rtx;480;on;off;1047;3881;113;4109
iptel.org;on;tls;off;auto;pcma-8000;red;720;off;off;1049;4827;3933;1727;icq;off;auto;off;auto;silk-24000;rtx;1080;on;on;502;2564;113;4111
irc;off;tls;on;auto;silk-24000;vp8;480;on;on;1052;4827;1834;1177;irc;off;auto;off;auto;speex-32000;vp8;720;on;off;938;2558;208;4109
irc;off;tls;on;auto;silk-24000;red;480;off;on;957;4827;1601;2322;irc;off;auto;on;auto;silk-24000;vp8;480;on;off;525;2982;113;4109
sip;off;tls;on;auto;silk-24000;auto;360;off;on;957;4827;3102;1231;irc;off;auto;on;auto;auto;vp8;480;on;off;1216;2564;113;3471
irc;off;tls;on;auto;silk-24000;auto;240;off;on;957;4827;1050;1231;irc;off;auto;on;auto;speex-32000;vp8;480;on;off;1145;2564;113;4109
iptel.org;off;tls;on;auto;silk-24000;auto;480;on;on;957;4827;1834;1231;irc;on;auto;off;auto;g722-16000;vp8;480;on;off;502;2558;208;4109
irc;off;tls;off;auto;silk-24000;red;240;off;off;1052;4827;4494;1542;icq;off;auto;off;auto;silk-12000;rtx;480;on;off;1001;2564;113;3946
aim;off;tls;on;auto;silk-24000;vp8;360;off;off;940;4827;3111;1231;irc;off;auto;off;auto;g722-16000;vp8;480;on;off;525;2564;113;3946
iptel.org;off;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;2914;1231;irc;off;auto;besteffort;auto;telephone-event-80000;vp8;240;on;off;537;2564;246;4082
irc;off;tls;on;auto;silk-24000;auto;480;off;on;1049;4827;4494;1542;icq;off;auto;off;auto;silk-12000;rtx;1080;on;off;938;2558;113;3946
irc;off;tls;on;auto;pcma-8000;red;720;off;off;1049;4827;4494;1542;googletalk;off;udp;off;true;silk-16000;rtx;1080;on;on;1114;4166;269;283
iptel.org;on;tls;off;auto;pcma-8000;red;720;off;off;1049;4827;1834;1231;icq;on;auto;off;auto;silk-24000;rtx;1080;on;off;757;4093;269;1924
iptel.org;on;tls;off;auto;silk-12000;red;240;off;off;1049;4827;4494;1801;irc;off;auto;off;auto;amr-wb-16000;rtx;1080;off;off;1068;2558;208;4109
iptel.org;off;tls;off;auto;amr-wb-16000;red;1080;on;off;1477;4827;3933;1967;irc;on;auto;off;auto;pcmu-8000;auto;480;on;off;549;2878;113;2211
sip;off;tls;on;auto;silk-24000;rtx;240;on;on;957;4827;1834;1231;irc;on;auto;on;auto;speex-32000;vp8;480;on;off;1089;872;113;3946
irc;off;tls;on;auto;silk-24000;red;240;on;on;1052;4827;1834;1231;h323;off;auto;on;auto;speex-32000;vp8;480;on;off;957;2558;113;3946
iptel.org;on;tcp;off;auto;pcma-8000;red;480;off;off;518;4991;4494;2311;irc;on;auto;off;auto;silk-16000;rtx;1080;on;off;646;4166;246;3771
irc;off;tls;on;auto;silk-24000;vp8;480;on;on;1419;4575;1601;1801;irc;on;auto;off;auto;speex-16000;vp8;240;on;off;938;2558;208;4109
irc;off;tls;on;auto;silk-24000;red;240;off;off;1049;4827;4494;1801;irc;off;auto;off;auto;amr-wb-16000;rtx;1080;on;off;1068;2558;208;4109
irc;off;tls;on;auto;silk-24000;auto;480;on;on;594;4575;1601;1801;irc;on;auto;off;auto;speex-16000;vp8;480;on;off;938;2695;113;3946
irc;off;tls;on;auto;silk-24000;vp8;480;off;on;1052;4827;3102;1231;irc;off;auto;on;auto;speex-32000;vp8;240;on;off;957;2558;295;4109
iptel.org;on;tcp;off;auto;pcma-8000;red;720;off;off;1049;4827;4494;1542;icq;off;udp;off;true;silk-16000;rtx;1080;on;off;1114;4166;269;283
irc;off;tls;off;auto;silk-24000;red;720;on;off;957;4827;1829;945;irc;on;auto;off;auto;silk-24000;rtx;1080;on;off;930;2592;295;3901
irc;off;tls;on;auto;silk-24000;ulpfec;360;off;on;1052;4827;2912;1231;irc;off;auto;off;auto;speex-32000;vp8;1080;on;off;1001;2564;113;4109
h323;off;tls;on;auto;silk-24000;h264;720;on;on;1052;4827;1175;1231;irc;off;auto;on;auto;silk-8000;vp8;240;on;off;1114;4166;269;3946
irc;off;tls;on;auto;silk-24000;red;240;on;on;1052;4827;1601;1801;irc;off;auto;off;auto;pcmu-8000;rtx;480;on;off;938;2695;113;3946
irc;off;tls;on;auto;silk-24000;red;480;off;on;929;4827;3111;2422;irc;off;auto;off;auto;silk-8000;rtx;480;on;off;747;2965;246;3946
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;957;4827;3111;2422;sip;off;auto;off;auto;silk-8000;ulpfec;480;on;off;938;3847;246;4109
iptel.org;off;tls;off;auto;silk-24000;red;480;off;on;957;4827;1601;1231;googletalk;off;udp;off;auto;pcmu-8000;ulpfec;360;on;off;957;4805;295;4109
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;732;4827;3102;2453;irc;off;auto;off;auto;silk-16000;ulpfec;480;on;off;604;2878;246;1330
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;957;4827;1601;1231;irc;off;auto;off;auto;silk-8000;ulpfec;240;on;off;938;2695;113;3946
irc;off;tls;on;auto;pcma-8000;red;480;on;on;1049;4827;2936;1231;icq;off;auto;off;auto;silk-12000;rtx;240;on;off;525;2564;113;3946
iptel.org;on;tls;besteffort;auto;pcma-8000;h264;480;off;on;1049;4827;2259;1231;irc;off;auto;off;auto;speex-32000;vp8;720;on;off;938;2695;113;3946
irc;off;tls;on;auto;silk-24000;rtx;480;off;on;710;4827;1834;1034;irc;on;auto;off;auto;silk-16000;rtx;480;on;off;1216;2564;113;3946
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;783;4827;1834;1028;irc;off;auto;off;auto;pcmu-8000;auto;480;on;off;537;2564;246;4061
iptel.org;on;tls;off;auto;silk-12000;red;720;off;on;957;4827;3111;292;irc;off;tls;off;true;ilbc-8000;red;1080;on;on;1001;2564;208;315
iptel.org;off;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;2914;1231;icq;on;auto;off;false;silk-12000;rtx;1080;on;off;966;3997;4254;4109
irc;off;tls;on;auto;silk-24000;ulpfec;720;off;on;957;4827;3111;1231;irc;off;auto;off;auto;silk-12000;vp8;480;on;off;537;2558;208;4109
sip;off;tls;on;auto;silk-24000;vp8;360;off;off;940;4827;3933;1231;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;1145;2564;113;4109
iptel.org;on;tls;off;auto;pcma-8000;red;480;on;on;957;4827;3111;1231;irc;off;auto;off;auto;telephone-event-80000;vp8;360;on;off;1028;4802;246;3946
iptel.org;off;tls;off;auto;pcma-8000;h264;480;on;on;1049;4827;2914;1231;icq;on;auto;off;auto;speex-32000;rtx;1080;on;off;957;2558;208;4109
irc;off;tls;on;auto;silk-24000;vp8;480;off;on;772;4827;3111;1231;irc;off;tls;off;auto;g722-16000;vp8;1080;on;off;938;2558;208;4109
irc;off;tls;on;auto;silk-24000;vp8;240;off;off;1282;4974;3933;1231;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;975;3857;269;1923
sip;on;tls;on;auto;pcma-8000;h264;240;on;on;1052;4827;3102;1231;irc;off;auto;off;auto;speex-32000;vp8;720;on;off;938;2695;113;3946
iptel.org;on;tls;off;auto;pcma-8000;red;480;on;on;1049;4827;2914;1231;icq;off;auto;on;auto;silk-12000;rtx;480;on;off;1114;2558;246;3946
irc;off;tls;on;auto;silk-24000;auto;240;off;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-32000;vp8;240;off;off;947;2592;369;4109
irc;off;tls;on;auto;silk-24000;auto;240;off;on;1240;4827;3102;1922;irc;off;auto;on;auto;silk-16000;rtx;1080;on;on;1001;2564;113;3946
sip;off;tls;on;auto;silk-24000;red;240;off;on;957;4827;2760;1231;irc;off;auto;off;auto;silk-8000;ulpfec;480;on;off;938;4789;113;3946
iptel.org;off;tls;on;auto;silk-24000;red;480;off;on;1052;4827;1834;1231;icq;off;auto;off;auto;silk-12000;ulpfec;240;on;off;957;2558;208;4109
sip;off;tls;on;auto;silk-24000;vp8;480;off;on;957;4827;3102;1409;irc;on;auto;on;auto;g722-16000;vp8;480;on;on;918;2564;113;3946
iptel.org;off;tls;off;auto;silk-12000;h264;720;off;off;1049;4827;4494;2511;icq;off;udp;off;true;speex-16000;rtx;1080;on;off;769;4732;246;4109
h323;off;tls;on;auto;silk-24000;vp8;720;off;on;957;4827;3102;1231;irc;on;auto;off;auto;g722-16000;vp8;240;on;off;885;2695;113;3946
iptel.org;off;tls;on;auto;silk-24000;auto;360;off;on;940;4827;3111;1231;irc;off;auto;off;auto;pcma-8000;vp8;480;on;off;525;2878;246;3771
sip;off;tls;on;auto;silk-24000;vp8;1080;off;on;1041;4827;3632;1822;irc;on;tls;off;auto;silk-16000;ulpfec;480;on;off;525;2564;113;3946
iptel.org;on;tls;off;auto;amr-wb-16000;red;1080;off;off;1206;4827;4494;2511;icq;off;udp;off;auto;silk-12000;rtx;1080;on;off;966;3997;113;3901
sip;off;tls;on;auto;silk-24000;vp8;240;off;on;1052;4827;1834;1177;irc;on;auto;off;auto;telephone-event-80000;vp8;240;on;off;525;2564;113;3946
iptel.org;off;tls;on;auto;pcma-8000;h264;480;off;on;1052;4827;3102;1801;irc;off;auto;besteffort;auto;speex-32000;vp8;480;on;off;1114;2878;369;3298
irc;off;tls;on;auto;silk-24000;ulpfec;480;on;on;1052;4575;1601;1801;irc;off;auto;off;auto;speex-16000;vp8;480;on;off;938;2558;208;4109
irc;off;tls;on;auto;silk-24000;vp8;240;off;on;957;4827;1834;1231;irc;on;auto;off;auto;g722-16000;vp8;720;on;off;938;2695;113;3946
iptel.org;off;tls;off;auto;amr-wb-16000;red;720;off;off;1049;4827;1834;1231;icq;off;auto;off;true;silk-24000;rtx;1080;on;on;1361;3857;269;1923
irc;off;tls;on;auto;opus-48000;vp8;1080;off;on;957;4827;1601;1231;irc;off;auto;off;auto;pcmu-8000;vp8;480;on;off;938;2592;269;2457
irc;off;tls;on;auto;silk-24000;red;480;off;off;1029;4827;3102;1231;irc;on;auto;off;auto;silk-16000;vp8;240;on;off;930;2592;246;4082
iptel.org;on;tls;off;auto;pcma-8000;red;720;off;off;1049;4827;1834;1231;icq;on;auto;off;auto;silk-16000;vp8;480;on;off;992;4059;269;1923
iptel.org;off;tls;off;false;pcma-8000;red;480;on;on;1049;4827;2914;1231;irc;on;auto;off;auto;silk-12000;rtx;1080;on;off;938;2558;113;898
h323;off;tls;on;auto;silk-24000;vp8;720;off;on;1041;4827;3102;1231;irc;on;auto;on;auto;silk-16000;vp8;480;on;off;525;2564;246;3946
irc;on;tls;on;auto;silk-24000;vp8;240;off;on;1052;4827;3102;1231;h323;off;auto;on;auto;speex-32000;ulpfec;240;on;off;930;2592;295;3901
iptel.org;on;tls;on;auto;silk-24000;red;1080;off;on;957;4827;3111;1231;irc;off;auto;on;auto;speex-32000;vp8;480;on;off;892;2564;113;3898
sip;off;tls;on;auto;silk-24000;vp8;360;off;off;940;4827;2200;1231;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;525;2878;246;1330
irc;off;tls;on;auto;silk-24000;red;480;on;on;1184;4827;3531;1231;irc;off;auto;on;auto;silk-8000;h264;480;on;off;938;3446;113;3946
sip;off;tls;on;auto;silk-24000;rtx;240;off;on;1185;4827;3111;857;irc;on;auto;on;auto;telephone-event-80000;vp8;480;on;off;938;2558;208;4109
iptel.org;on;tls;off;auto;pcma-8000;red;480;on;on;1049;4827;3102;1231;ippi;off;auto;off;auto;silk-16000;ulpfec;480;on;off;1004;4182;113;4109
irc;off;tls;on;auto;silk-24000;ulpfec;480;on;on;1052;4575;1601;1801;irc;off;auto;off;auto;speex-32000;vp8;480;on;off;525;2878;246;1330
